"pathwayRes","pathway","pathwayTitle","PubChem"
"https://identifiers.org/wikipathways/WP4685_r123437","WP4685","Melanoma","CID44462760"
"https://identifiers.org/wikipathways/WP206_r117723","WP206","Fatty acid omega-oxidation","CID6991984"
"https://identifiers.org/wikipathways/WP1829_r117760","WP1829","Immunoregulatory interactions between lymphoid and non-lymphoid cells","CID73427390"
"https://identifiers.org/wikipathways/WP4224_r126033","WP4224","Purine metabolism and related disorders","CID86289309"
"https://identifiers.org/wikipathways/WP4418_r116449","WP4418","Class C/3 (metabotropic glutamate/pheromone receptors)","CID7251185"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID7251185"
"https://identifiers.org/wikipathways/WP4418_r116449","WP4418","Class C/3 (metabotropic glutamate/pheromone receptors)","CID442292"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID442292"
"https://identifiers.org/wikipathways/WP4101_r114972","WP4101","Antimicrobial peptides","CID21681234"
"https://identifiers.org/wikipathways/WP4418_r116449","WP4418","Class C/3 (metabotropic glutamate/pheromone receptors)","CID65571"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID65571"
"https://identifiers.org/wikipathways/WP4008_r125786","WP4008","NO/cGMP/PKG mediated neuroprotection","CID53481793"
"https://identifiers.org/wikipathways/WP1885_r114759","WP1885","Platelet homeostasis","CID3985"
"https://identifiers.org/wikipathways/WP4566_r127254","WP4566","Translation inhibitors in chronically activated PDGFRA cells","CID25262965"
"https://identifiers.org/wikipathways/WP4418_r116449","WP4418","Class C/3 (metabotropic glutamate/pheromone receptors)","CID6911854"
"https://identifiers.org/wikipathways/WP4418_r116449","WP4418","Class C/3 (metabotropic glutamate/pheromone receptors)","CID9692361"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID6911854"
"https://identifiers.org/wikipathways/WP4423_r116410","WP4423","G alpha (i) signaling events","CID9692361"
"https://identifiers.org/wikipathways/WP79_r104913","WP79","Tryptophan metabolism","CID114918"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID56677797"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID53462156"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID443844"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID644007"
"https://identifiers.org/wikipathways/WP79_r104913","WP79","Tryptophan metabolism","CID71"
"https://identifiers.org/wikipathways/WP79_r104913","WP79","Tryptophan metabolism","CID802"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440864"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439744"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID111"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID10712"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID649"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID649"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID676414"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID135191"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID135191"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID123874"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID757"
"https://identifiers.org/wikipathways/WP1461_r126352","WP1461","Photosynthetic carbon reduction","CID757"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID444791"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID780"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439194"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID439194"
"https://identifiers.org/wikipathways/WP4466_r125303","WP4466","Oxidative stress and redox pathway","CID67678"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID67678"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID67678"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID802"
"https://identifiers.org/wikipathways/WP662_r122074","WP662","Amino acid metabolism","CID802"
"https://identifiers.org/wikipathways/WP3925_r123124","WP3925","Amino acid metabolism","CID802"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID92832"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID6613"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID71"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID71"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439230"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID449"
"https://identifiers.org/wikipathways/WP632_r114498","WP632","Cholesterol metabolism","CID439230"
"https://identifiers.org/wikipathways/WP632_r114498","WP632","Cholesterol metabolism","CID449"
"https://identifiers.org/wikipathways/WP5193_r122440","WP5193","Cholesterol synthesis disorders","CID439230"
"https://identifiers.org/wikipathways/WP5193_r122440","WP5193","Cholesterol synthesis disorders","CID449"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID65553"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID160556"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID160556"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5779"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID5779"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID736172"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1167"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID3032849"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5880"
"https://identifiers.org/wikipathways/WP5320_r125916","WP5320","Male steroid hormones in cardiomyocyte energy metabolism","CID5880"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID92136"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID469"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID92136"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID469"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID648"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID447145"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID22833535"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID12358756"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID10690"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID10690"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439764"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5280458"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID867"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID68152"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID979"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439227"
"https://identifiers.org/wikipathways/WP5355_r127088","WP5355","Metabolic Epileptic Disorders","CID439227"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID513472"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439233"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID444679"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5280793"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID12599"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1549098"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID145729"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439269"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID41635"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID65059"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440018"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID118"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1194"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440304"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440273"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439905"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID880"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID203"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID782"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID193475"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID161500"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID249"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1112"
"https://identifiers.org/wikipathways/WP513_r125322","WP513","Catecholamine synthesis","CID440667"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440667"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID440667"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5280398"
"https://identifiers.org/wikipathways/WP5044_r125311","WP5044","Kynurenine pathway and links to cell senescence","CID9543050"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID9543050"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440162"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID130805"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID61503"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID64968"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID964"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID98"
"https://identifiers.org/wikipathways/WP662_r122074","WP662","Amino acid metabolism","CID98"
"https://identifiers.org/wikipathways/WP3925_r123124","WP3925","Amino acid metabolism","CID98"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1059"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID166760"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID188966"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439213"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439255"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5318532"
"https://identifiers.org/wikipathways/WP3622_r105906","WP3622","AtMetExpress overview","CID11197"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID88558720"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5280393"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID599"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID215"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439434"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID20849151"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440282"
"https://identifiers.org/wikipathways/WP5044_r125311","WP5044","Kynurenine pathway and links to cell senescence","CID1018"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID1018"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440854"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5459822"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440417"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID9543026"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID971"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID25701"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID222786"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID160499"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID246873"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439207"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID164838"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID152304"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID644106"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID8988"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID479"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID9305"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID82400"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID22833609"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439614"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440114"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID252379"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439432"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID219833"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID247020"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID13783449"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID167685"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID6325610"
"https://identifiers.org/wikipathways/WP662_r122074","WP662","Amino acid metabolism","CID6325610"
"https://identifiers.org/wikipathways/WP3925_r123124","WP3925","Amino acid metabolism","CID6325610"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID12473"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID131204"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID69248"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID44263365"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID53477814"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID165388"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440033"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID53477844"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440851"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440695"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID21151226"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID44263347"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID24779614"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID44263339"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID65554"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID192735"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440728"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440574"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440863"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID11966171"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID53477904"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID868"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID24771808"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID194080"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439954"
"https://identifiers.org/wikipathways/WP4685_r123437","WP4685","Melanoma","CID216239"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID121396"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID188966"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID12599"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID65059"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID135398597"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID649"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID64968"
"https://identifiers.org/wikipathways/WP5219_r126795","WP5219","Diet-dependent trimethylamine/trimethylamine N-oxide metabolism","CID249"
"https://identifiers.org/wikipathways/WP1770_r116575","WP1770","One-carbon metabolism and related pathways","CID1549098"
"https://identifiers.org/wikipathways/WP2525_r123451","WP2525","Trans-sulfuration, one-carbon metabolism and related pathways","CID1549098"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID5459822"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID145729"
"https://identifiers.org/wikipathways/WP4022_r126316","WP4022","Pyrimidine metabolism","CID111"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID439905"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID9679"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID440417"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID166760"
"https://identifiers.org/wikipathways/WP2185_r125281","WP2185","Purine metabolism","CID165388"
"https://identifiers.org/wikipathways/WP465_r122957","WP465","Tryptophan metabolism","CID114918"
"https://identifiers.org/wikipathways/WP465_r122957","WP465","Tryptophan metabolism","CID1018"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID10467"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID10467"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID10467"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID8215"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID8215"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID8215"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID11197"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID11197"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID11197"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID10469"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID10469"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID10469"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID5281116"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID5312528"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID5312528"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID5312528"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID5312531"
"https://identifiers.org/wikipathways/WP4491_r125976","WP4491","Elongation of (very) long chain fatty acids","CID5312531"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID5312531"
"https://identifiers.org/wikipathways/WP4347_r124982","WP4347","Eicosanoid metabolism via cyclooxygenases (COX)","CID5280884"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID5280884"
"https://identifiers.org/wikipathways/WP4719_r126469","WP4719","Eicosanoid metabolism via cyclooxygenases (COX)","CID5280884"
"https://identifiers.org/wikipathways/WP4347_r124982","WP4347","Eicosanoid metabolism via cyclooxygenases (COX)","CID5311211"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID5311211"
"https://identifiers.org/wikipathways/WP4719_r126469","WP4719","Eicosanoid metabolism via cyclooxygenases (COX)","CID5311211"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID5283052"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID5460107"
"https://identifiers.org/wikipathways/WP4721_r124745","WP4721","Eicosanoid metabolism via lipooxygenases (LOX)","CID5283139"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID5283139"
"https://identifiers.org/wikipathways/WP167_r124883","WP167","Eicosanoid synthesis","CID14123410"
"https://identifiers.org/wikipathways/WP4719_r126469","WP4719","Eicosanoid metabolism via cyclooxygenases (COX)","CID14123410"
"https://identifiers.org/wikipathways/WP4721_r124745","WP4721","Eicosanoid metabolism via lipooxygenases (LOX)","CID9966861"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID52922047"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID52922047"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID86289622"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID86289622"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID52922049"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID52922049"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID71448924"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID71448924"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID71448925"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID71448925"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID5497111"
"https://identifiers.org/wikipathways/WP5241_r124023","WP5241","Mitochondrial beta-oxidation","CID5497111"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID5497111"
"https://identifiers.org/wikipathways/WP4724_r124741","WP4724","Omega-9 fatty acid synthesis","CID25244394"
"https://identifiers.org/wikipathways/WP5241_r124023","WP5241","Mitochondrial beta-oxidation","CID25244394"
"https://identifiers.org/wikipathways/WP4351_r126146","WP4351","Omega-9 fatty acid synthesis","CID25244394"
"https://identifiers.org/wikipathways/WP5277_r126879","WP5277","Steroid hormone precursor biosynthesis","CID167685"
"https://identifiers.org/wikipathways/WP5354_r126523","WP5354","Ergosterol biosynthesis","CID444679"
"https://identifiers.org/wikipathways/WP5280_r126881","WP5280","Glucocorticoid biosynthesis","CID222786"
"https://identifiers.org/wikipathways/WP5280_r126881","WP5280","Glucocorticoid biosynthesis","CID65554"
"https://identifiers.org/wikipathways/WP5279_r126878","WP5279","Mineralocorticoid biosynthesis","CID65553"
"https://identifiers.org/wikipathways/WP5280_r126881","WP5280","Glucocorticoid biosynthesis","CID160499"
"https://identifiers.org/wikipathways/WP5280_r126881","WP5280","Glucocorticoid biosynthesis","CID246873"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID10062826"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID102030"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID12594"
"https://identifiers.org/wikipathways/WP2826_r106727","WP2826","Cocaine metabolism","CID129847219"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID22253"
"https://identifiers.org/wikipathways/WP206_r117723","WP206","Fatty acid omega-oxidation","CID3084276"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID439281"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID440014"
"https://identifiers.org/wikipathways/WP5044_r125311","WP5044","Kynurenine pathway and links to cell senescence","CID5280673"
"https://identifiers.org/wikipathways/WP4210_r123510","WP4210","Tryptophan catabolism leading to NAD+ production","CID5280673"
"https://identifiers.org/wikipathways/WP4335_r117875","WP4335","Eicosanoid lipid synthesis map","CID5283052"
"https://identifiers.org/wikipathways/WP4335_r117875","WP4335","Eicosanoid lipid synthesis map","CID5311211"
"https://identifiers.org/wikipathways/WP5155_r124435","WP5155","Arachidonic acid (AA, ARA) oxylipin metabolism","CID5311211"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID5461066"
"https://identifiers.org/wikipathways/WP3604_r117661","WP3604","Biochemical pathways: part I","CID54675810"
